Date,State,District,Mandi,Commodity,Variety,Min Price,Max Price,Modal Price,Unit,Arrival Quantity,Grade,Market Fee (%),Trader Count
2024-03-12,Karnataka,Bangalore,Agro Market,Onion,Red,1183,1508,1338.5,Quintal,52.11,A,1.37,7
2024-03-05,Uttar Pradesh,Varanasi,Sub Mandi,Onion,Red,1184,1389,1277.5,Quintal,92.26,B,1.3,8
2024-02-13,Punjab,Ludhiana,Sub Mandi,Sugarcane,CO 86032,1063,1461,1235.0,Quintal,99.79,B,2.51,8
2024-06-21,Maharashtra,Pune,Sub Mandi,Onion,Red,1175,1376,1294.5,Quintal,25.18,C,1.75,14
2024-03-05,Karnataka,Hubli,Wholesale Yard,Onion,Red,857,1116,1021.5,Quintal,33.98,A,1.1,8
2024-04-06,Maharashtra,Nashik,Sub Mandi,Sugarcane,CO 0238,1155,1478,1363.5,Quintal,78.61,C,2.39,4
2024-04-13,Uttar Pradesh,Lucknow,Agro Market,Onion,White,940,1227,1100.5,Quintal,21.49,B,1.43,12
2024-06-14,Punjab,Amritsar,Sub Mandi,Sugarcane,CO 86032,847,1108,991.5,Quintal,32.48,C,2.03,6
2024-03-05,Punjab,Amritsar,Wholesale Yard,Wheat,Durum,1123,1325,1176.0,Quintal,46.55,B,1.17,4
2024-02-14,Gujarat,Vadodara,Main Mandi,Sugarcane,CO 0238,1143,1324,1239.5,Quintal,19.35,C,2.95,6
2024-03-25,Karnataka,Hubli,Sub Mandi,Tomato,Hybrid,809,1048,881.5,Quintal,99.89,A,1.18,13
2024-01-27,Uttar Pradesh,Lucknow,Wholesale Yard,Wheat,Sharbati,1091,1257,1130.0,Quintal,60.76,A,3.0,15
2024-01-22,Maharashtra,Nashik,Wholesale Yard,Wheat,Lokwan,1002,1203,1109.5,Quintal,34.01,B,1.95,14
2024-03-19,Karnataka,Bangalore,Sub Mandi,Sugarcane,CO 0238,1043,1395,1231.0,Quintal,32.48,A,1.69,12
2024-02-18,Punjab,Amritsar,Agro Market,Potato,Chipsona,977,1126,1096.5,Quintal,82.89,C,1.81,9
2024-04-02,Gujarat,Ahmedabad,Agro Market,Maize,White,936,1101,1020.5,Quintal,93.57,C,2.52,11
2024-04-12,Maharashtra,Pune,Sub Mandi,Sugarcane,CO 86032,829,1066,928.5,Quintal,76.44,C,2.39,8
2024-04-20,Gujarat,Vadodara,Agro Market,Potato,Kufri Jyoti,817,1086,966.5,Quintal,67.75,B,2.64,6
2024-03-10,Gujarat,Surat,Agro Market,Tomato,Desi,1066,1361,1232.5,Quintal,53.84,C,1.57,13
2024-05-03,Maharashtra,Pune,Main Mandi,Onion,Red,897,1205,1014.0,Quintal,39.31,A,2.24,7
2024-05-04,Karnataka,Hubli,Main Mandi,Sugarcane,CO 86032,874,1268,1042.0,Quintal,99.28,B,2.68,7
2024-06-10,Uttar Pradesh,Varanasi,Agro Market,Sugarcane,CO 86032,1020,1195,1059.5,Quintal,19.7,C,1.92,5
2024-01-09,Punjab,Patiala,Wholesale Yard,Onion,Pink,925,1158,1026.5,Quintal,13.88,C,1.93,10
2024-06-29,Punjab,Ludhiana,Wholesale Yard,Maize,Yellow,828,995,885.5,Quintal,71.45,C,2.52,13
2024-01-22,Uttar Pradesh,Varanasi,Agro Market,Tomato,Hybrid,975,1239,1132.0,Quintal,63.24,C,1.26,10
2024-01-30,Punjab,Patiala,Main Mandi,Rice,Basmati,1055,1255,1123.0,Quintal,30.51,B,2.22,13
2024-03-12,Karnataka,Mysore,Sub Mandi,Potato,Kufri Jyoti,885,1259,1036.0,Quintal,40.64,A,1.46,2
2024-05-31,Karnataka,Mysore,Main Mandi,Potato,Kufri Jyoti,1044,1262,1163.0,Quintal,30.16,A,1.96,8
2024-05-24,Maharashtra,Pune,Sub Mandi,Sugarcane,CO 0238,921,1281,1126.0,Quintal,22.97,C,1.18,4
2024-06-09,Punjab,Amritsar,Agro Market,Sugarcane,CO 86032,1121,1232,1210.5,Quintal,52.87,B,1.26,13
2024-01-19,Punjab,Patiala,Agro Market,Rice,Kolam,847,1180,968.5,Quintal,79.83,C,2.61,2
2024-02-11,Uttar Pradesh,Lucknow,Agro Market,Potato,Kufri Jyoti,963,1080,1014.5,Quintal,60.91,B,2.6,12
2024-03-23,Maharashtra,Pune,Agro Market,Rice,Basmati,1144,1266,1229.0,Quintal,58.42,A,2.89,15
2024-04-30,Punjab,Patiala,Main Mandi,Onion,White,820,951,874.5,Quintal,96.58,B,2.83,3
2024-05-23,Karnataka,Bangalore,Agro Market,Rice,Basmati,1016,1343,1156.5,Quintal,56.42,B,1.52,8
2024-03-01,Uttar Pradesh,Varanasi,Main Mandi,Onion,Red,957,1235,1085.0,Quintal,93.87,C,2.34,12
2024-05-15,Punjab,Ludhiana,Main Mandi,Onion,Red,1056,1316,1182.0,Quintal,88.98,C,2.65,10
2024-05-03,Punjab,Ludhiana,Wholesale Yard,Onion,Pink,1154,1458,1260.0,Quintal,25.37,C,1.82,10
2024-04-08,Uttar Pradesh,Lucknow,Agro Market,Wheat,Sharbati,1107,1338,1271.5,Quintal,14.68,C,1.62,9
2024-01-06,Gujarat,Ahmedabad,Agro Market,Wheat,Lokwan,1103,1370,1262.5,Quintal,79.96,B,1.82,10
2024-03-18,Uttar Pradesh,Varanasi,Main Mandi,Potato,Kufri Jyoti,815,1016,892.5,Quintal,61.46,C,2.04,12
2024-01-25,Punjab,Patiala,Agro Market,Wheat,Sharbati,872,1178,1005.0,Quintal,37.64,A,1.74,4
2024-02-08,Punjab,Ludhiana,Wholesale Yard,Wheat,Durum,1087,1326,1162.5,Quintal,58.7,C,1.89,7
2024-04-11,Uttar Pradesh,Lucknow,Wholesale Yard,Onion,White,1164,1304,1253.0,Quintal,98.5,B,2.67,10
2024-05-17,Karnataka,Hubli,Sub Mandi,Potato,Chipsona,1124,1506,1271.0,Quintal,28.27,C,1.48,14
2024-03-25,Punjab,Patiala,Agro Market,Tomato,Desi,967,1164,1042.5,Quintal,89.74,C,1.19,9
2024-03-06,Uttar Pradesh,Lucknow,Wholesale Yard,Maize,Yellow,1059,1454,1206.5,Quintal,70.35,B,2.4,14
2024-02-06,Karnataka,Mysore,Agro Market,Maize,White,968,1202,1089.0,Quintal,67.3,C,2.46,14
2024-05-18,Gujarat,Surat,Wholesale Yard,Wheat,Sharbati,1175,1431,1335.0,Quintal,17.27,C,1.28,15
2024-01-12,Gujarat,Vadodara,Main Mandi,Maize,Yellow,964,1080,1043.0,Quintal,30.17,A,2.96,8
2024-05-06,Uttar Pradesh,Lucknow,Agro Market,Potato,Kufri Jyoti,1054,1368,1165.0,Quintal,60.83,B,2.41,15
2024-06-23,Maharashtra,Nagpur,Agro Market,Maize,Yellow,1117,1401,1281.0,Quintal,96.02,A,2.99,14
2024-04-20,Karnataka,Bangalore,Wholesale Yard,Rice,Kolam,818,940,837.0,Quintal,23.71,B,1.93,4
2024-03-20,Punjab,Amritsar,Sub Mandi,Rice,Sona Masoori,1148,1479,1341.5,Quintal,85.96,C,1.71,6
2024-04-22,Gujarat,Ahmedabad,Main Mandi,Sugarcane,CO 0238,1062,1446,1277.0,Quintal,62.42,C,1.03,13
2024-02-13,Punjab,Amritsar,Wholesale Yard,Rice,Basmati,1153,1542,1389.5,Quintal,96.82,B,2.88,8
2024-05-11,Punjab,Ludhiana,Main Mandi,Onion,Red,1190,1349,1252.5,Quintal,11.4,A,2.01,11
2024-03-06,Gujarat,Surat,Agro Market,Sugarcane,CO 86032,1108,1318,1177.0,Quintal,92.0,B,2.17,9
2024-06-12,Uttar Pradesh,Lucknow,Agro Market,Tomato,Hybrid,1016,1315,1153.5,Quintal,22.06,B,2.61,10
2024-06-18,Uttar Pradesh,Varanasi,Sub Mandi,Onion,Pink,807,909,871.0,Quintal,13.1,B,1.47,12
2024-05-07,Karnataka,Hubli,Sub Mandi,Maize,White,1000,1391,1182.5,Quintal,93.26,C,2.09,11
2024-01-24,Karnataka,Mysore,Wholesale Yard,Potato,Chipsona,1035,1395,1199.0,Quintal,14.7,B,1.47,4
2024-05-04,Maharashtra,Nagpur,Main Mandi,Wheat,Sharbati,958,1235,1073.5,Quintal,15.84,C,1.7,11
2024-06-29,Maharashtra,Nagpur,Main Mandi,Tomato,Desi,861,977,950.0,Quintal,43.63,A,2.26,5
2024-04-03,Punjab,Patiala,Sub Mandi,Onion,White,999,1255,1127.0,Quintal,67.56,B,1.91,14
2024-06-20,Gujarat,Ahmedabad,Agro Market,Potato,Kufri Jyoti,1003,1178,1120.5,Quintal,63.68,C,2.47,12
2024-03-20,Maharashtra,Pune,Main Mandi,Sugarcane,CO 86032,907,1239,1076.0,Quintal,48.95,C,2.8,11
2024-03-10,Gujarat,Ahmedabad,Main Mandi,Sugarcane,CO 86032,1093,1247,1129.0,Quintal,58.53,A,1.51,13
2024-04-29,Gujarat,Ahmedabad,Sub Mandi,Potato,Kufri Jyoti,969,1170,1024.5,Quintal,48.74,C,1.4,8
2024-01-05,Karnataka,Bangalore,Main Mandi,Wheat,Lokwan,1132,1341,1201.5,Quintal,37.75,A,2.2,6
2024-02-12,Gujarat,Vadodara,Wholesale Yard,Rice,Sona Masoori,1149,1517,1309.0,Quintal,98.04,C,1.3,5
2024-04-09,Uttar Pradesh,Varanasi,Wholesale Yard,Maize,Yellow,1099,1349,1200.0,Quintal,27.98,A,1.45,6
2024-02-06,Uttar Pradesh,Kanpur,Sub Mandi,Wheat,Durum,832,988,897.0,Quintal,59.39,A,1.27,8
2024-04-15,Punjab,Ludhiana,Main Mandi,Wheat,Sharbati,976,1321,1120.5,Quintal,22.01,C,1.2,9
2024-06-22,Maharashtra,Nagpur,Agro Market,Wheat,Durum,1028,1282,1192.0,Quintal,99.25,B,1.4,4
2024-01-06,Uttar Pradesh,Lucknow,Agro Market,Wheat,Durum,882,1136,1053.0,Quintal,47.1,B,1.96,15
2024-06-05,Punjab,Ludhiana,Main Mandi,Sugarcane,CO 0238,1142,1288,1207.0,Quintal,41.74,B,2.26,12
2024-03-24,Uttar Pradesh,Kanpur,Main Mandi,Potato,Chipsona,1109,1282,1174.5,Quintal,85.64,A,1.7,10
2024-01-12,Uttar Pradesh,Kanpur,Main Mandi,Maize,Yellow,1151,1355,1288.0,Quintal,78.79,A,2.96,9
2024-03-10,Punjab,Patiala,Agro Market,Onion,Red,1070,1402,1195.0,Quintal,48.89,C,2.8,8
2024-01-16,Karnataka,Hubli,Sub Mandi,Potato,Chipsona,809,1041,947.0,Quintal,77.37,C,2.08,3
2024-02-20,Uttar Pradesh,Kanpur,Main Mandi,Wheat,Durum,883,1069,996.0,Quintal,24.66,B,1.84,7
2024-02-16,Punjab,Ludhiana,Agro Market,Wheat,Durum,971,1182,1081.5,Quintal,46.52,A,1.3,5
2024-03-22,Maharashtra,Nashik,Main Mandi,Rice,Kolam,930,1191,1041.5,Quintal,84.55,B,1.34,11
2024-06-10,Maharashtra,Pune,Wholesale Yard,Sugarcane,CO 86032,968,1257,1161.5,Quintal,12.83,A,2.86,11
2024-03-27,Gujarat,Surat,Agro Market,Maize,White,933,1323,1137.0,Quintal,76.43,C,1.32,10
2024-01-18,Gujarat,Surat,Wholesale Yard,Wheat,Lokwan,1141,1427,1283.0,Quintal,39.17,B,1.16,8
2024-03-22,Maharashtra,Nagpur,Wholesale Yard,Rice,Basmati,866,1154,988.0,Quintal,93.09,A,2.19,12
2024-03-12,Gujarat,Surat,Main Mandi,Onion,White,999,1199,1094.0,Quintal,84.82,A,1.94,3
2024-02-11,Maharashtra,Nashik,Main Mandi,Tomato,Desi,1106,1454,1267.0,Quintal,72.6,A,1.6,10
2024-01-21,Karnataka,Mysore,Wholesale Yard,Sugarcane,CO 0238,1057,1445,1294.0,Quintal,84.21,B,2.24,8
2024-05-11,Karnataka,Hubli,Main Mandi,Potato,Kufri Jyoti,1165,1509,1373.0,Quintal,11.51,B,1.58,4
2024-04-01,Maharashtra,Pune,Sub Mandi,Sugarcane,CO 0238,900,1204,1049.0,Quintal,53.98,C,1.68,12
2024-03-14,Punjab,Patiala,Main Mandi,Maize,Yellow,984,1125,1072.5,Quintal,51.78,B,1.32,6
2024-05-04,Maharashtra,Nashik,Agro Market,Potato,Kufri Jyoti,1058,1449,1281.5,Quintal,75.99,A,2.33,10
2024-03-06,Uttar Pradesh,Varanasi,Agro Market,Onion,Pink,1030,1219,1111.5,Quintal,49.05,C,1.98,13
2024-01-26,Maharashtra,Nagpur,Agro Market,Maize,White,1065,1349,1195.0,Quintal,5.81,C,2.76,12
2024-05-20,Maharashtra,Nagpur,Main Mandi,Onion,White,862,1185,1005.5,Quintal,8.4,B,2.17,4
2024-02-09,Maharashtra,Nashik,Sub Mandi,Wheat,Sharbati,873,1098,952.5,Quintal,33.88,A,1.98,11
2024-06-19,Punjab,Patiala,Main Mandi,Wheat,Durum,936,1273,1064.5,Quintal,15.25,C,1.07,5
2024-03-30,Punjab,Patiala,Sub Mandi,Rice,Kolam,919,1277,1064.0,Quintal,38.83,C,2.6,2
2024-04-30,Punjab,Ludhiana,Main Mandi,Maize,Yellow,1096,1217,1143.5,Quintal,97.16,B,2.84,5
2024-05-08,Maharashtra,Nagpur,Wholesale Yard,Potato,Chipsona,1188,1476,1312.0,Quintal,19.46,B,2.54,5
2024-04-03,Gujarat,Vadodara,Agro Market,Tomato,Hybrid,982,1210,1089.0,Quintal,45.61,C,2.46,2
2024-05-25,Gujarat,Vadodara,Sub Mandi,Wheat,Sharbati,830,933,904.5,Quintal,70.82,B,1.32,12
2024-03-22,Gujarat,Vadodara,Main Mandi,Maize,Yellow,1139,1508,1351.5,Quintal,26.91,A,1.17,7
2024-01-03,Gujarat,Surat,Main Mandi,Wheat,Lokwan,1111,1310,1232.5,Quintal,61.03,A,2.34,3
2024-02-10,Uttar Pradesh,Varanasi,Wholesale Yard,Maize,White,909,1065,1032.0,Quintal,21.58,B,2.28,15
2024-04-15,Karnataka,Hubli,Wholesale Yard,Potato,Kufri Jyoti,1043,1302,1192.5,Quintal,41.22,B,1.55,5
2024-05-14,Karnataka,Mysore,Main Mandi,Rice,Basmati,903,1201,1071.0,Quintal,7.26,A,2.76,10
2024-03-14,Gujarat,Surat,Sub Mandi,Rice,Basmati,931,1241,1105.0,Quintal,76.8,B,2.76,7
2024-05-24,Gujarat,Surat,Main Mandi,Tomato,Hybrid,1173,1442,1297.5,Quintal,19.38,B,2.8,14
2024-02-07,Maharashtra,Nagpur,Agro Market,Rice,Basmati,951,1258,1055.5,Quintal,69.51,B,2.9,4
2024-02-28,Maharashtra,Nagpur,Agro Market,Wheat,Lokwan,976,1234,1073.0,Quintal,32.76,B,2.35,14
2024-03-27,Karnataka,Bangalore,Wholesale Yard,Sugarcane,CO 0238,962,1192,1095.0,Quintal,60.37,B,1.42,3
2024-03-10,Uttar Pradesh,Varanasi,Wholesale Yard,Potato,Chipsona,1191,1344,1219.5,Quintal,46.76,C,2.0,5
2024-01-27,Maharashtra,Nagpur,Sub Mandi,Sugarcane,CO 0238,988,1280,1120.0,Quintal,27.9,C,1.87,4
2024-03-17,Punjab,Patiala,Sub Mandi,Wheat,Durum,1054,1158,1153.0,Quintal,63.81,C,2.77,12
2024-06-25,Maharashtra,Nagpur,Sub Mandi,Rice,Sona Masoori,938,1084,969.0,Quintal,90.93,A,2.13,6
2024-05-18,Punjab,Amritsar,Agro Market,Rice,Sona Masoori,841,1166,1007.5,Quintal,28.27,B,2.88,7
2024-05-15,Punjab,Ludhiana,Wholesale Yard,Sugarcane,CO 0238,1159,1294,1246.5,Quintal,33.35,C,1.84,4
2024-03-06,Punjab,Amritsar,Main Mandi,Tomato,Desi,1076,1257,1138.5,Quintal,46.34,B,1.24,12
2024-04-10,Punjab,Patiala,Main Mandi,Sugarcane,CO 0238,835,968,853.5,Quintal,81.27,A,1.58,14
2024-04-28,Punjab,Amritsar,Sub Mandi,Wheat,Durum,1184,1427,1354.5,Quintal,47.07,C,2.27,11
2024-05-03,Punjab,Ludhiana,Main Mandi,Rice,Basmati,849,1148,983.5,Quintal,16.5,A,2.6,11
2024-04-08,Punjab,Amritsar,Sub Mandi,Sugarcane,CO 86032,937,1108,1044.5,Quintal,62.99,B,2.46,12
2024-04-22,Maharashtra,Nashik,Main Mandi,Potato,Chipsona,848,1235,1024.5,Quintal,63.05,C,1.1,11
2024-01-20,Punjab,Ludhiana,Sub Mandi,Onion,Red,1012,1357,1156.5,Quintal,35.02,C,1.04,14
2024-06-26,Punjab,Ludhiana,Wholesale Yard,Wheat,Sharbati,943,1107,1057.0,Quintal,50.18,B,2.26,8
2024-03-18,Uttar Pradesh,Lucknow,Agro Market,Wheat,Lokwan,1092,1476,1253.0,Quintal,17.92,C,2.17,7
2024-04-26,Gujarat,Surat,Main Mandi,Tomato,Desi,873,1046,999.5,Quintal,12.34,A,1.72,10
2024-02-21,Punjab,Amritsar,Sub Mandi,Onion,Pink,847,1236,1031.5,Quintal,31.65,A,1.68,5
2024-04-26,Punjab,Patiala,Main Mandi,Tomato,Hybrid,930,1314,1133.0,Quintal,42.89,B,2.74,2
2024-03-03,Punjab,Amritsar,Agro Market,Sugarcane,CO 86032,1119,1496,1282.5,Quintal,23.54,A,1.39,13
2024-03-21,Karnataka,Mysore,Sub Mandi,Wheat,Lokwan,816,1109,958.5,Quintal,5.51,B,1.74,4
2024-01-25,Uttar Pradesh,Lucknow,Agro Market,Rice,Basmati,1086,1257,1185.5,Quintal,19.85,A,2.2,8
2024-04-27,Uttar Pradesh,Kanpur,Main Mandi,Wheat,Sharbati,1160,1323,1252.5,Quintal,48.38,C,2.35,3
2024-06-24,Gujarat,Surat,Wholesale Yard,Potato,Chipsona,909,1243,1112.0,Quintal,47.5,A,2.2,4
2024-02-16,Maharashtra,Nashik,Sub Mandi,Sugarcane,CO 86032,1159,1541,1305.0,Quintal,38.85,B,2.78,8
2024-03-04,Punjab,Patiala,Sub Mandi,Wheat,Sharbati,1110,1299,1219.5,Quintal,15.6,C,2.94,9
2024-01-03,Maharashtra,Pune,Sub Mandi,Maize,White,1065,1322,1239.5,Quintal,14.8,C,2.25,5
2024-04-24,Gujarat,Ahmedabad,Wholesale Yard,Maize,White,1197,1494,1309.5,Quintal,22.7,C,1.48,13
2024-06-12,Gujarat,Surat,Main Mandi,Potato,Chipsona,1101,1218,1167.5,Quintal,93.04,C,1.46,10
2024-03-14,Karnataka,Mysore,Sub Mandi,Wheat,Lokwan,909,1014,941.5,Quintal,63.73,A,1.76,4
2024-03-08,Punjab,Amritsar,Main Mandi,Tomato,Hybrid,1200,1302,1211.0,Quintal,28.63,C,1.86,14
2024-03-05,Gujarat,Surat,Sub Mandi,Rice,Sona Masoori,1038,1354,1152.0,Quintal,32.98,B,1.63,7
2024-04-09,Punjab,Patiala,Main Mandi,Sugarcane,CO 86032,975,1189,1064.0,Quintal,31.52,B,2.33,15
2024-05-17,Gujarat,Vadodara,Agro Market,Tomato,Hybrid,1073,1173,1113.0,Quintal,18.92,B,1.4,10
2024-05-13,Gujarat,Vadodara,Agro Market,Potato,Kufri Jyoti,852,1138,980.0,Quintal,83.89,A,2.59,4
2024-06-05,Uttar Pradesh,Varanasi,Wholesale Yard,Rice,Basmati,837,1148,961.5,Quintal,41.38,B,1.27,5
2024-05-08,Uttar Pradesh,Lucknow,Sub Mandi,Rice,Basmati,878,1187,1034.5,Quintal,37.01,C,1.94,5
2024-06-07,Gujarat,Ahmedabad,Wholesale Yard,Maize,Yellow,1098,1283,1177.5,Quintal,52.11,A,1.17,8
2024-01-24,Gujarat,Ahmedabad,Main Mandi,Tomato,Hybrid,1181,1354,1287.5,Quintal,97.99,B,1.04,12
2024-05-27,Maharashtra,Nashik,Main Mandi,Sugarcane,CO 86032,932,1271,1051.5,Quintal,47.61,C,2.94,10
2024-05-27,Uttar Pradesh,Lucknow,Wholesale Yard,Onion,Pink,862,1067,920.5,Quintal,72.89,A,2.89,5
2024-02-21,Maharashtra,Pune,Wholesale Yard,Wheat,Lokwan,1091,1199,1189.0,Quintal,33.07,B,1.68,2
2024-02-22,Punjab,Patiala,Wholesale Yard,Maize,White,970,1124,1025.0,Quintal,35.74,C,1.39,9
2024-02-29,Uttar Pradesh,Kanpur,Main Mandi,Maize,Yellow,1041,1427,1239.0,Quintal,15.43,C,2.1,12
2024-03-10,Uttar Pradesh,Varanasi,Main Mandi,Tomato,Desi,1123,1278,1220.5,Quintal,62.37,C,1.69,5
2024-01-27,Maharashtra,Pune,Main Mandi,Tomato,Hybrid,1200,1358,1288.0,Quintal,48.53,B,2.68,8
2024-06-07,Gujarat,Ahmedabad,Wholesale Yard,Potato,Kufri Jyoti,964,1209,1069.5,Quintal,34.11,B,2.99,2
2024-04-24,Maharashtra,Pune,Sub Mandi,Sugarcane,CO 86032,1112,1310,1203.0,Quintal,66.66,A,1.74,14
2024-04-12,Maharashtra,Nashik,Main Mandi,Potato,Chipsona,1050,1305,1167.5,Quintal,84.63,A,1.97,14
2024-01-03,Punjab,Amritsar,Agro Market,Potato,Kufri Jyoti,931,1139,1052.0,Quintal,67.14,A,1.99,8
2024-01-22,Gujarat,Vadodara,Wholesale Yard,Tomato,Desi,1004,1247,1124.5,Quintal,72.11,C,2.28,7
2024-04-10,Karnataka,Mysore,Sub Mandi,Tomato,Hybrid,1192,1522,1379.0,Quintal,73.46,B,1.96,14
2024-05-16,Maharashtra,Nashik,Wholesale Yard,Sugarcane,CO 0238,813,1189,1024.0,Quintal,94.43,C,2.95,15
2024-05-14,Punjab,Ludhiana,Main Mandi,Sugarcane,CO 0238,1096,1495,1296.5,Quintal,82.35,B,2.95,5
2024-04-28,Karnataka,Hubli,Agro Market,Sugarcane,CO 0238,821,1080,934.5,Quintal,25.47,C,2.15,9
2024-05-11,Gujarat,Vadodara,Wholesale Yard,Rice,Basmati,1104,1302,1176.0,Quintal,8.98,B,1.37,2
2024-02-11,Gujarat,Surat,Agro Market,Rice,Sona Masoori,809,1107,933.0,Quintal,40.44,C,1.85,9
2024-01-14,Uttar Pradesh,Kanpur,Sub Mandi,Onion,White,909,1113,1015.0,Quintal,5.01,B,2.8,9
2024-06-25,Uttar Pradesh,Lucknow,Wholesale Yard,Tomato,Desi,882,1030,964.0,Quintal,86.94,A,1.72,5
2024-03-22,Uttar Pradesh,Lucknow,Main Mandi,Wheat,Durum,1022,1253,1186.5,Quintal,12.62,B,2.09,8
2024-05-09,Punjab,Ludhiana,Main Mandi,Tomato,Hybrid,1180,1452,1359.0,Quintal,40.95,B,2.26,15
2024-02-07,Maharashtra,Nagpur,Main Mandi,Tomato,Hybrid,929,1044,1019.5,Quintal,45.81,A,2.53,13
2024-01-29,Gujarat,Surat,Agro Market,Potato,Chipsona,1050,1212,1129.0,Quintal,88.26,C,1.77,5
2024-02-28,Uttar Pradesh,Varanasi,Sub Mandi,Maize,Yellow,964,1244,1075.0,Quintal,95.94,A,1.48,9
2024-02-23,Punjab,Ludhiana,Sub Mandi,Potato,Chipsona,1126,1372,1283.0,Quintal,75.5,B,2.25,5
2024-06-15,Gujarat,Ahmedabad,Main Mandi,Potato,Chipsona,1053,1209,1134.0,Quintal,6.69,C,2.78,7
2024-04-23,Uttar Pradesh,Varanasi,Wholesale Yard,Potato,Kufri Jyoti,1162,1560,1349.0,Quintal,73.28,C,1.18,6
2024-02-16,Punjab,Ludhiana,Agro Market,Maize,White,948,1102,997.0,Quintal,48.12,C,1.37,3
2024-06-24,Punjab,Patiala,Wholesale Yard,Onion,White,1132,1285,1158.5,Quintal,49.24,C,1.08,2
2024-02-24,Karnataka,Bangalore,Agro Market,Rice,Basmati,1013,1171,1057.0,Quintal,42.85,C,2.72,13
2024-05-19,Punjab,Ludhiana,Wholesale Yard,Tomato,Desi,899,1066,932.5,Quintal,65.68,A,2.89,8
2024-03-22,Karnataka,Hubli,Sub Mandi,Sugarcane,CO 0238,950,1123,1062.5,Quintal,68.94,C,1.06,14
2024-06-22,Punjab,Amritsar,Main Mandi,Sugarcane,CO 86032,994,1268,1101.0,Quintal,80.31,C,1.9,7
2024-03-11,Uttar Pradesh,Varanasi,Wholesale Yard,Rice,Basmati,1134,1363,1199.5,Quintal,9.9,B,2.23,6
2024-04-15,Punjab,Patiala,Agro Market,Wheat,Lokwan,970,1298,1168.0,Quintal,40.93,A,2.25,15
2024-02-08,Maharashtra,Nashik,Agro Market,Potato,Chipsona,979,1313,1150.0,Quintal,22.73,C,2.29,2
2024-03-23,Uttar Pradesh,Kanpur,Wholesale Yard,Tomato,Hybrid,1104,1266,1181.0,Quintal,15.95,A,1.72,7
2024-04-17,Karnataka,Mysore,Wholesale Yard,Rice,Kolam,904,1090,971.0,Quintal,89.98,A,2.79,15
2024-06-14,Karnataka,Bangalore,Wholesale Yard,Rice,Sona Masoori,859,1034,957.5,Quintal,78.27,B,1.99,13
2024-03-06,Uttar Pradesh,Kanpur,Wholesale Yard,Sugarcane,CO 0238,1177,1552,1395.5,Quintal,6.08,C,1.53,13
2024-04-29,Punjab,Amritsar,Wholesale Yard,Maize,Yellow,825,1206,1022.5,Quintal,61.51,A,2.9,3
2024-04-26,Maharashtra,Nagpur,Sub Mandi,Wheat,Lokwan,1122,1276,1235.0,Quintal,10.64,C,1.04,12
2024-05-13,Punjab,Patiala,Wholesale Yard,Wheat,Durum,1161,1299,1241.0,Quintal,21.07,A,2.14,11
2024-06-03,Karnataka,Bangalore,Sub Mandi,Tomato,Desi,986,1206,1116.0,Quintal,29.89,A,2.99,10
2024-03-28,Punjab,Patiala,Wholesale Yard,Maize,White,1001,1271,1158.0,Quintal,15.91,C,1.9,4
2024-01-30,Uttar Pradesh,Lucknow,Main Mandi,Potato,Chipsona,830,950,904.0,Quintal,25.33,B,1.32,7
2024-02-24,Uttar Pradesh,Lucknow,Agro Market,Wheat,Sharbati,968,1222,1085.0,Quintal,46.95,C,2.13,3
2024-05-20,Karnataka,Hubli,Agro Market,Maize,Yellow,926,1089,1039.5,Quintal,76.03,A,2.43,11
2024-03-07,Gujarat,Vadodara,Wholesale Yard,Maize,Yellow,1193,1420,1277.5,Quintal,89.29,B,2.95,15
2024-05-05,Karnataka,Hubli,Agro Market,Wheat,Durum,980,1214,1127.0,Quintal,34.84,B,1.07,9
2024-02-26,Uttar Pradesh,Kanpur,Sub Mandi,Onion,Pink,1008,1310,1163.0,Quintal,45.59,A,2.18,15
2024-03-20,Uttar Pradesh,Kanpur,Sub Mandi,Sugarcane,CO 86032,851,1096,980.5,Quintal,56.64,C,2.99,10
2024-04-12,Karnataka,Mysore,Sub Mandi,Sugarcane,CO 86032,1072,1358,1241.0,Quintal,66.94,A,1.3,9
2024-04-01,Maharashtra,Pune,Sub Mandi,Rice,Basmati,906,1119,1013.5,Quintal,99.35,B,2.58,10
2024-03-31,Gujarat,Ahmedabad,Wholesale Yard,Rice,Basmati,811,1053,924.0,Quintal,47.48,B,2.89,8
2024-01-17,Punjab,Ludhiana,Main Mandi,Rice,Sona Masoori,1157,1385,1294.0,Quintal,68.0,A,2.93,12
2024-04-22,Gujarat,Surat,Wholesale Yard,Sugarcane,CO 0238,1133,1363,1266.0,Quintal,27.27,C,2.14,2
2024-03-27,Karnataka,Hubli,Wholesale Yard,Wheat,Sharbati,897,1047,929.0,Quintal,16.31,B,1.6,4
2024-01-28,Karnataka,Mysore,Main Mandi,Onion,White,1061,1442,1245.5,Quintal,95.0,C,2.63,7
2024-02-19,Maharashtra,Pune,Agro Market,Wheat,Lokwan,991,1240,1118.5,Quintal,67.07,A,1.05,5
2024-01-27,Uttar Pradesh,Lucknow,Wholesale Yard,Tomato,Desi,1127,1296,1161.5,Quintal,48.76,A,1.47,11
2024-02-26,Uttar Pradesh,Lucknow,Agro Market,Potato,Kufri Jyoti,1030,1233,1147.5,Quintal,56.76,A,1.01,7
